r_ref,a,b,m,n1,n2,n3
0.00744,3.137394,3.023596,12,8.078553,3.059043,7.472367
0.00744,8.078138,4.226607,7,10.431485,2.456152,5.350557
0.00744,0.33514,6.300248,16,7.261572,6.064591,1.488552
0.00744,1.026778,2.578169,7,8.291152,13.921744,8.512906
0.00744,2.064916,1.916886,4,2.265333,5.41565,6.465361
0.00744,1.82554,1.420829,9,4.132401,8.744862,6.845051
0.00744,1.270708,3.452887,3,4.250238,4.377546,6.294425
0.00744,0.673017,0.548268,5,8.145963,1.216156,4.773185
0.00744,0.946718,0.29223,4,5.719252,2.148287,6.747591
0.00744,5.930109,4.790779,13,7.334582,6.687709,3.737841
0.00744,0.958778,0.801161,9,5.532173,5.950079,9.23948
0.00744,0.569931,1.30338,14,4.237228,3.446282,5.45128
0.00744,2.419628,3.878741,5,5.471997,2.276974,7.625478
0.00744,9.498963,1.900299,14,11.735244,7.631216,8.830645
0.00744,5.09672,2.966062,6,6.281062,5.712387,4.457676
0.00744,10.937006,9.403432,16,10.387065,4.977382,6.849347
0.00744,1.99869,1.956119,9,2.583303,5.502658,3.528365
0.00744,0.863261,3.765899,2,4.911953,3.643179,2.485013
0.00744,2.767585,3.527141,16,8.515343,7.439769,1.638351
0.00744,1.27507,2.010832,16,13.38424,10.316897,5.991863
0.00744,1.656435,4.335314,12,4.418125,5.528992,3.542228
0.00744,2.24468,6.722257,14,11.037002,3.56159,4.549588
0.00744,2.853335,2.981579,3,2.886884,4.922294,5.26333
0.00744,1.135244,5.213171,5,2.167791,1.651618,1.687117
0.00744,1.035172,1.1614,14,6.867908,4.065518,9.639006
0.00744,1.832074,3.488849,14,6.111427,3.12235,1.952257
0.00744,2.837214,2.820587,16,7.824128,5.192766,6.618874
0.00744,2.263155,2.677351,10,4.090027,6.59873,7.443063
0.00744,5.246653,1.767366,3,7.325161,3.088809,3.31755
0.00744,1.123166,1.107855,7,3.586363,8.168297,13.46683
0.00744,6.074114,5.548911,8,6.350156,11.166,11.299858
0.00744,1.633181,2.614679,11,4.632085,5.142171,10.879634
0.00744,0.468384,0.66737,10,12.152956,3.029839,5.576477
0.00744,2.994341,5.910633,6,3.250654,3.563493,2.163828
0.00744,1.990793,2.719573,13,5.305648,6.18462,6.617405
0.00744,3.789423,4.22952,12,9.416744,6.021568,11.624217
0.00744,8.997895,1.888788,13,5.016064,2.333393,3.510259
0.00744,2.73132,1.665251,2,5.54904,4.418046,7.543089
0.00744,0.482254,5.257505,5,5.190518,8.103164,6.486409
0.00744,1.469479,2.769019,11,10.265921,6.963231,4.457292
0.00744,0.189548,0.641647,10,9.876937,10.922637,5.008145
0.00744,2.096298,4.197239,16,5.896848,5.115257,8.264373
0.00744,4.64411,0.698075,10,4.321977,2.089636,7.039765
0.00744,4.136285,0.522884,7,7.016602,2.907602,9.902263
0.00744,4.969761,2.478955,16,4.652749,1.949983,3.599518
0.00744,0.744139,0.654386,7,3.311845,5.228419,6.140494
0.00744,6.101976,18.626943,7,8.614555,5.712389,1.968563
0.00744,0.464864,1.069455,3,3.281683,10.147471,10.472882
0.00744,4.684317,1.131671,13,5.735728,1.650747,3.500207
0.00744,2.071203,12.367499,2,9.177236,7.607468,6.475315
0.00744,3.793473,3.871549,14,5.892722,3.195447,2.147489
0.00744,0.988116,3.736592,12,5.517948,7.975661,0.916502
0.00744,3.296015,1.967798,14,4.93113,13.562786,9.717349
0.00744,4.257561,2.018064,6,2.298768,3.541033,10.662774
0.00744,0.769089,0.989645,15,8.358782,2.616928,9.578609
0.00744,0.986932,1.703307,10,4.490083,8.205087,7.49621
0.00744,6.936003,1.351121,13,4.553927,2.266305,11.524133
0.00744,1.058543,2.225758,14,9.067358,9.499542,5.067023
0.00744,2.604977,1.536192,4,10.326092,4.037128,7.052198
0.00744,1.126014,0.412919,9,4.731504,11.138234,5.217214
0.00744,3.390335,2.977517,16,6.708014,2.293826,7.631494
0.00744,0.308054,0.454509,14,9.726948,6.72218,3.141354
0.00744,0.901095,1.110071,13,7.790289,6.081644,5.738694
0.00744,1.073335,1.036707,4,8.168658,1.075069,4.994127
0.00744,2.922884,1.357514,12,7.795123,3.580583,3.403385
0.00744,3.666637,3.111811,12,4.480115,4.3871,7.545594
0.00744,0.852382,2.956203,15,5.898021,6.553979,8.887809
0.00744,2.435695,2.729058,2,2.639767,4.426431,9.615389
0.00744,5.736547,4.9847,4,1.730785,7.665672,8.966788
0.00744,1.466317,3.732388,14,4.725378,5.458859,6.727372
0.00744,0.453751,5.612387,11,5.185707,4.0845,1.495247
0.00744,1.329882,0.479633,7,9.480858,10.264617,5.521068
0.00744,4.03256,2.291542,4,3.391358,4.726936,5.947051
0.00744,1.16356,0.76465,2,6.316918,6.877539,4.509578
0.00744,1.502563,4.324324,12,18.633126,2.301803,6.720938
0.00744,1.691527,6.28093,2,2.584706,15.246922,9.760657
0.00744,5.123621,2.712677,15,3.357655,6.046157,8.118148
0.00744,2.884212,1.09881,16,3.885699,4.21279,2.975757
0.00744,2.51649,5.846463,16,6.574192,4.591583,2.961421
0.00744,4.980959,4.743675,10,8.624618,6.366292,2.546769
0.00744,1.596701,1.663708,15,5.165995,1.976094,4.64584
0.00744,0.82378,2.051324,16,9.787232,4.911662,6.372697
0.00744,0.820324,3.809029,3,7.74482,4.567735,7.264105
0.00744,1.041414,0.919242,2,1.934015,1.902849,5.500396
0.00744,4.113444,3.838684,3,7.763025,14.057909,5.246971
0.00744,0.238651,3.10877,5,6.898756,6.156712,3.356808
0.00744,7.151523,1.476839,4,4.752698,3.673661,1.067757
0.00744,3.435086,4.785128,15,5.510952,8.799257,5.778159
0.00744,3.409208,2.68887,5,10.607811,8.607278,5.031993
0.00744,2.244889,0.463544,12,8.234201,0.903191,3.979264
0.00744,3.194658,1.957567,12,5.84844,6.847176,7.55282
0.00744,1.61388,2.589205,4,5.66115,3.797006,3.107611
0.00744,3.859237,3.074066,11,5.914822,4.622171,2.172465
0.00744,1.011449,0.794759,11,8.690775,8.461884,7.182799
0.00744,0.814602,0.994889,4,1.250322,4.046556,5.009424
0.00744,1.952969,3.277561,8,4.234514,6.920624,3.360576
0.00744,2.112117,1.351573,16,6.185667,5.684889,3.929303
0.00744,1.854637,1.218659,8,4.3221,10.228064,5.200128
0.00744,5.34541,5.195777,4,5.010352,10.929915,3.2665
0.00744,4.601163,4.905521,9,1.976511,5.691945,6.326313
0.00744,2.229333,3.698379,16,3.578073,11.867371,5.420894
0.00744,2.473891,2.731179,3,2.865729,9.162665,12.72718
0.00744,2.437238,4.340827,12,11.112321,5.07695,6.794655
0.00744,1.340404,1.628795,3,5.500251,3.626531,5.37419
0.00744,2.46422,4.504817,15,6.118354,5.748624,0.072595
0.00744,2.748427,1.332675,10,14.09965,4.093603,9.026965
0.00744,1.967796,3.834587,2,4.488915,3.459675,6.050076
0.00744,0.421849,0.702826,3,4.587925,6.54334,8.390074
0.00744,4.77363,1.351604,5,10.84543,8.115638,6.372179
0.00744,3.182263,3.637057,2,9.916514,3.935351,4.289916
0.00744,1.056665,0.398618,13,3.057297,4.128347,6.523718
0.00744,1.006739,4.057494,7,6.295319,6.828774,2.332265
0.00744,0.238898,2.551945,4,7.320208,6.279798,11.482781
0.00744,1.382045,2.434589,10,2.364893,3.421063,1.487573
0.00744,0.844133,5.51698,10,3.88281,3.433945,2.59254
0.00744,1.754613,2.089391,5,5.364691,5.409208,1.229005
0.00744,1.831435,2.505126,12,13.857064,8.698038,4.863809
0.00744,5.417226,0.71586,3,3.911053,5.176316,6.346231
0.00744,3.747838,0.790845,3,2.202803,7.266591,7.150354
0.00744,0.620605,1.893216,15,4.3316,5.879824,4.725884
0.00744,2.583294,0.413814,9,6.798508,3.932935,6.268379
0.00744,1.431982,15.07881,12,2.500263,5.694903,2.37244
0.00744,5.788114,1.709055,14,10.900953,6.369206,12.46059
0.00744,2.463866,2.469844,16,1.216824,3.830166,5.120684
0.00744,0.505676,2.389875,5,3.432444,2.224024,6.040736
0.00744,1.795821,2.66415,3,2.386982,5.87231,1.676911
0.00744,2.357152,2.103061,4,7.328582,7.907433,4.536669
0.00744,1.341938,3.042598,8,6.996527,4.362252,6.969258
0.00744,4.93751,0.534343,2,6.847362,12.153156,8.246808
0.00744,0.695244,0.567103,11,3.383369,12.571186,1.613986
0.00744,0.235539,1.607684,3,2.169247,4.03216,1.619865
0.00744,0.196938,4.06191,2,1.65344,7.770093,4.481024
0.00744,2.041827,1.652324,2,6.228453,3.36532,7.066717
0.00744,0.516222,2.447695,8,6.30942,1.707911,5.858271
0.00744,4.006397,5.403858,10,7.590715,6.15614,1.884895
0.00744,0.828515,0.254703,4,6.293914,6.874909,5.206768
0.00744,2.162181,6.230273,7,3.522952,6.35707,5.446305
0.00744,6.657653,2.400637,16,2.45016,3.920591,9.004442
0.00744,2.940685,1.042358,13,6.414133,3.616136,6.453786
0.00744,3.234407,1.765008,7,9.467396,4.762977,8.18863
0.00744,0.893596,5.659366,16,4.016606,18.688809,5.031564
0.00744,1.815229,2.969233,16,12.340376,3.523446,7.603283
0.00744,3.972253,2.107622,6,6.240975,1.134651,3.152785
0.00744,1.355765,7.376144,15,5.858239,8.960895,4.98966
0.00744,1.201866,3.228183,16,8.458515,7.978113,5.892493
0.00744,1.696105,1.64687,8,3.68493,4.072483,1.576182
0.00744,3.4978,3.671233,9,6.194521,7.8413,3.200256
0.00744,1.67341,0.678953,4,7.024648,4.79228,3.997301
0.00744,1.74508,1.766134,15,4.116841,7.645113,10.891996
0.00744,7.123429,3.612128,12,1.279859,4.141277,3.801238
0.00744,1.612361,4.074776,3,5.295907,15.650049,3.723057
0.00744,1.833634,1.363021,9,5.870497,6.469179,10.068541
0.00744,1.883319,12.928037,10,2.761864,5.797159,3.230145
0.00744,1.278928,6.20481,14,11.737913,9.946579,8.820202
0.00744,2.991795,2.723278,2,12.167648,6.743121,4.759792
0.00744,1.133356,1.484152,10,4.588392,6.665193,16.796594
0.00744,0.952032,2.393127,16,2.957133,5.286553,3.625394
0.00744,1.198464,1.483414,5,9.571435,6.271572,4.867039
0.00744,0.588768,0.820454,12,7.694783,8.606561,3.952328
0.00744,2.470513,5.481854,5,3.130624,8.492005,3.155072
0.00744,1.148112,0.32978,10,3.199645,2.947737,6.420251
0.00744,0.880894,2.055115,14,11.92572,3.766993,5.562027
0.00744,0.246769,0.699217,12,8.821003,13.870875,11.451304
0.00744,6.605566,4.384808,14,12.651454,4.099643,2.935226
0.00744,3.385355,1.498045,8,9.655997,4.690963,3.123833
0.00744,9.426034,2.366568,3,2.654347,6.315388,8.280357
0.00744,1.032372,2.356114,5,4.651391,3.692745,3.79541
0.00744,2.811306,0.934963,7,11.821056,9.285208,22.427915
0.00744,2.802783,0.659516,5,1.083748,3.002874,8.227397
0.00744,5.640481,1.7188,12,1.183478,4.460955,6.082535
0.00744,0.568967,1.240411,7,1.168393,6.745446,6.882629
0.00744,1.56313,3.170252,13,6.979471,2.776589,3.551638
0.00744,2.09608,1.450083,9,6.90781,5.255349,8.13841
0.00744,5.074618,3.683532,9,5.453572,8.613604,7.795833
0.00744,1.692689,1.218081,14,22.237782,3.905507,5.608231
0.00744,0.816711,3.338593,12,5.942868,2.165111,3.359527
0.00744,2.550969,0.661192,2,2.249976,6.730012,8.84926
0.00744,0.709774,2.123797,14,9.781612,4.987619,5.534583
0.00744,0.916004,5.024076,2,1.716363,3.68741,4.379676
0.00744,1.42398,1.308578,13,1.94089,9.82532,6.955589
0.00744,1.724424,2.99293,14,10.399562,2.075558,7.745693
0.00744,0.91551,1.463667,11,7.048374,8.413389,3.677228
0.00744,4.352431,4.075388,7,13.002171,4.003391,8.871216
0.00744,2.83476,1.758151,16,3.06243,2.878627,2.725625
0.00744,2.734522,0.960943,2,3.443594,4.989933,2.053587
0.00744,4.707583,1.424182,12,2.617348,3.694047,5.354164
0.00744,1.66718,1.176651,8,5.138512,7.140773,4.974214
0.00744,5.011849,1.803831,13,2.291012,2.812285,5.193024
0.00744,1.351025,5.97616,16,10.934999,8.914794,3.804525
0.00744,4.861503,1.144478,2,5.211493,11.150885,3.268748
0.00744,1.61551,2.877946,6,6.063726,15.79157,6.609967
0.00744,4.064899,8.427973,15,4.242844,3.671188,3.880722
0.00744,2.680988,5.809016,2,0.859859,4.524109,8.076772
0.00744,4.188645,2.814923,12,6.036727,4.69393,6.580172
0.00744,3.376974,4.444651,16,4.994778,3.332984,0.786495
0.00744,7.023618,2.436618,14,4.847565,5.607899,5.714598
0.00744,2.142087,4.316909,9,9.867739,2.130712,1.795828
0.00744,2.259925,3.946309,2,8.25676,6.873265,3.805633
0.00744,1.708319,6.430691,3,4.666574,1.874889,3.204353
0.00744,1.266965,2.099274,7,6.192,4.755869,4.59695
0.00744,6.958696,5.173824,11,1.743416,3.695225,4.49749
0.00744,2.043209,1.301872,6,6.116567,8.241195,5.687705
0.00744,6.119819,3.963451,4,1.252033,3.308985,3.817295
0.00744,0.363088,0.910603,9,4.478087,3.637095,1.501671
0.00744,6.081723,1.449302,8,7.797489,8.299325,9.345585
0.00744,1.149382,6.128691,16,7.840059,6.580694,2.540011
0.00744,0.334933,0.460047,2,6.298915,7.47154,3.006386
0.00744,2.294434,3.09288,16,8.040418,3.270992,5.096281
0.00744,1.988435,0.704086,7,4.503558,4.458127,5.509659
0.00744,3.09151,5.025709,3,3.213786,7.930609,3.501101
0.00744,0.963693,1.590786,14,7.148533,1.803704,8.917473
0.00744,5.510296,2.048911,8,7.323894,0.975342,3.956196
0.00744,2.528481,1.252303,16,2.89209,2.58643,4.656534
0.00744,3.760984,1.260321,11,2.94878,4.770803,13.853752
0.00744,1.105316,3.600036,10,11.213474,1.338409,1.609116
0.00744,6.423972,5.209929,4,8.496647,5.306203,4.981934
0.00744,1.590278,0.5858,6,9.990804,9.871737,10.216374
0.00744,2.706019,4.476176,4,7.212942,4.497229,2.112341
0.00744,1.025507,4.319405,4,8.031092,5.757734,6.733161
0.00744,1.176585,3.930463,2,0.931488,15.31459,3.587893
0.00744,3.720639,1.823551,2,5.578872,5.873609,3.511107
0.00744,1.357537,4.415073,11,6.837388,7.326789,7.611724
0.00744,1.061576,2.751541,9,8.969084,10.112355,7.138688
0.00744,0.792691,1.110796,3,6.099781,7.08361,5.394066
0.00744,9.258936,2.749196,7,13.636443,4.358002,3.140419
0.00744,1.648522,1.985642,9,5.306924,1.261409,6.587277
0.00744,1.302133,3.099895,15,8.044146,6.41765,4.240626
0.00744,1.332331,2.496473,15,3.334023,10.266431,4.224633
0.00744,3.147639,6.243546,11,7.116597,11.350411,11.826477
0.00744,3.239022,3.813901,4,10.588954,8.688868,4.15389
0.00744,0.06465,0.067468,14,8.742832,1.4703,5.420231
0.00744,1.89975,3.495301,14,12.470741,2.469158,2.837132
0.00744,2.094734,0.106892,2,4.072628,4.348972,5.798467
0.00744,10.646141,1.495932,11,3.360256,2.743597,8.366973
0.00744,12.412394,7.15788,4,9.060551,5.374459,6.815905
0.00744,2.763735,1.493115,5,7.78464,8.148931,7.192138
0.00744,5.752336,2.772582,8,5.73662,3.382953,4.875028
0.00744,1.586074,3.687933,9,2.647473,8.0911,4.706106
0.00744,4.757975,1.108691,8,9.845217,4.284824,2.129911
0.00744,0.731607,1.399189,4,9.911401,4.892348,2.857119
0.00744,4.248935,1.974745,2,5.098046,3.481462,11.12187
0.00744,2.523608,7.61508,11,9.286439,6.549039,7.804125
0.00744,3.405207,3.703832,5,3.86081,9.964601,6.814639
0.00744,1.438198,7.357484,9,3.993751,5.699505,1.775626
0.00744,0.913644,1.206874,3,7.431014,9.658437,5.882507
0.00744,0.567761,0.524005,16,3.058521,2.785865,3.066194
0.00744,0.642401,1.622564,6,1.434888,6.040924,5.14429
0.00744,1.599197,1.996906,12,14.967679,1.895007,10.147311
0.00744,5.910964,0.990675,4,4.659544,5.666572,2.025823
0.00744,3.299057,3.546168,8,4.641641,4.193627,7.026105
0.00744,2.290012,0.432528,10,10.55454,3.416505,4.627881
0.00744,0.133391,0.129296,10,5.246796,5.831752,10.129868
0.00744,2.740808,5.597878,15,6.60609,2.087842,1.927705
0.00744,0.687338,2.597928,6,4.541426,1.071503,3.488412
0.00744,2.481726,1.126371,5,1.993736,10.246879,8.842249
0.00744,1.522574,3.896095,5,6.610342,14.563229,9.09551
0.00744,4.685185,4.487062,11,7.707321,8.969454,9.171922
0.00744,2.499038,9.650309,5,9.703389,3.884721,5.748478
0.00744,4.365346,5.578407,10,13.000512,2.485941,0.724577
0.00744,6.148939,3.814976,8,8.004568,2.704393,3.192446
0.00744,4.516295,12.537915,11,7.531783,9.292553,6.343226
0.00744,1.118751,4.047473,12,4.146145,4.501651,0.908817
0.00744,3.280283,7.075087,13,5.037561,10.774721,6.636944
0.00744,4.826171,3.738297,8,12.086027,8.647288,8.031462
0.00744,6.862158,6.424401,9,9.780326,12.289534,6.315447
0.00744,5.467942,1.974035,10,7.816956,6.184529,10.105733
0.00744,4.42486,1.230864,10,3.821356,3.137876,1.965126
0.00744,1.789414,1.297515,15,4.693755,3.648091,8.097178
0.00744,1.077834,2.401844,12,8.944225,14.771806,8.137058
0.00744,0.833592,0.122619,4,7.807823,6.190754,2.504283
0.00744,1.009732,1.310809,12,2.35212,6.528935,7.459026
0.00744,5.142811,8.842814,16,3.591829,1.484027,1.206087
0.00744,1.877871,2.313317,2,7.95367,1.570778,4.791065
0.00744,1.702818,1.730081,7,11.545967,1.558914,3.307823
0.00744,1.978011,0.441151,3,5.333095,6.972802,2.130399
0.00744,1.017038,1.299761,13,6.360599,4.090629,3.196349
0.00744,1.976095,2.916028,10,1.435429,7.885702,3.73329
0.00744,0.178654,0.680844,8,8.674697,3.152467,4.856267
0.00744,3.570299,2.926511,13,3.729179,4.34267,3.343543
0.00744,0.841273,0.449637,13,4.749477,3.703797,5.737691
0.00744,8.103092,1.735589,4,2.362911,1.934587,12.221017
0.00744,0.86817,1.491684,2,4.887637,11.934936,3.093953
0.00744,1.52803,1.725995,3,1.185751,12.745695,5.760102
0.00744,4.197356,3.229356,13,7.101008,9.161434,7.166994
0.00744,1.317206,0.857434,11,8.736197,0.409574,9.854981
0.00744,5.971458,0.766696,9,12.742156,4.709659,2.616524
0.00744,0.782668,2.270029,7,8.062833,1.687091,2.784092
0.00744,3.473964,4.991969,2,2.731578,3.623918,7.43077
0.00744,2.611625,1.152967,2,8.895651,4.216612,1.683863
0.00744,3.24865,4.143951,5,5.081476,4.371989,3.399334
0.00744,3.16744,2.823837,13,4.974799,5.870361,5.934154
0.00744,2.767382,2.66496,15,3.836376,3.211435,5.526832
0.00744,3.776405,1.605244,12,9.478701,3.633845,1.726239
0.00744,1.417044,2.517321,12,10.303151,6.092435,10.387787
0.00744,3.135126,1.731662,3,11.621664,7.36662,4.58899
0.00744,2.744127,0.187234,11,12.398939,1.815632,3.313256
0.00744,0.728754,7.698938,7,3.864999,6.920141,2.983772
0.00744,1.340522,2.138618,5,2.060879,7.933095,5.899209
0.00744,0.66469,2.0782,2,11.298424,3.371725,12.54214
0.00744,2.777069,4.787194,14,5.297052,4.672824,4.55577
0.00744,0.451591,0.876459,6,8.746942,10.454612,5.778469
0.00744,2.450468,3.873364,15,2.191552,4.793839,4.434084
0.00744,2.010653,0.860251,7,3.010781,4.030018,7.553821
0.00744,7.538043,7.384613,11,7.217747,5.020078,6.415449
0.00744,2.196373,2.133868,3,2.494934,9.093979,4.35724
0.00744,2.30114,5.870818,14,4.573463,7.791636,5.33113
0.00744,3.773274,5.61565,3,12.028112,2.625865,4.22632
0.00744,5.636683,5.593834,2,5.909333,7.542741,2.428771
0.00744,2.77662,2.832371,13,14.534738,8.63832,7.544362
0.00744,1.547633,1.172136,6,2.937426,10.186751,4.986003
0.00744,4.923676,5.695354,8,2.431552,4.417536,8.038967
0.00744,2.313492,2.11724,11,5.220039,5.240562,8.144997
0.00744,1.748216,6.213815,6,11.539051,7.077321,6.164479
0.00744,3.374448,2.853457,16,7.897554,2.540734,1.921021
0.00744,1.830833,0.682582,13,2.840826,1.771221,8.016295
0.00744,1.055749,2.007021,13,11.332358,4.644162,7.394022
0.00744,3.482731,1.730353,11,2.138491,5.378158,10.010125
0.00744,2.541707,2.689573,3,1.953191,8.448634,2.459411
0.00744,0.561038,0.320109,2,2.209144,6.098343,12.402826
0.00744,7.990063,4.574183,12,8.538861,8.704424,5.158994
0.00744,3.34808,2.9179,7,6.288735,5.166742,6.293523
0.00744,0.69902,3.016987,14,10.649706,0.928355,3.130006
0.00744,1.750093,1.231437,2,7.900781,6.574774,2.161922
0.00744,1.800069,0.794969,7,11.941335,7.264775,4.354407
0.00744,1.30028,0.981517,6,7.810454,4.785268,7.955131
0.00744,7.996953,1.713079,2,7.300862,5.82904,4.043013
0.00744,1.567969,4.931392,15,9.019487,2.491936,5.237407
0.00744,5.563385,2.314607,8,3.313444,3.579971,4.687221
0.00744,5.302149,4.585654,14,8.177838,8.521909,4.030714
0.00744,0.211407,0.306235,8,3.639108,11.855054,4.719616
0.00744,1.686846,2.2409,12,7.968859,5.67987,4.086354
0.00744,3.06846,7.325492,12,2.112897,6.737942,3.826619
0.00744,0.504656,2.573204,3,4.709786,6.636287,4.727318
0.00744,3.514633,7.39545,7,5.266215,3.575381,3.960395
0.00744,1.717603,1.167446,9,3.271726,11.202635,6.928649
0.00744,3.78704,1.322666,8,10.238829,6.14054,7.933206
0.00744,1.382885,4.151885,5,8.35345,2.039185,5.582869
0.00744,0.50067,3.784521,5,3.512896,9.070971,3.976607
0.00744,1.049547,5.283769,6,9.108738,11.27971,2.653057
0.00744,0.371904,13.547591,4,9.442153,10.115738,16.002502
0.00744,2.12999,4.051174,6,9.002589,1.886583,4.664257
0.00744,2.350529,1.207905,8,3.53031,4.027699,5.021251
0.00744,1.151319,3.298009,10,4.455943,4.898476,1.774498
0.00744,2.137891,2.637609,4,9.463864,5.422276,6.519201
0.00744,1.613062,6.347839,9,3.74539,8.91888,2.024437
0.00744,3.527844,2.212561,16,6.87653,5.196261,11.481608
0.00744,3.749616,5.190788,9,4.759918,4.932815,3.21713
0.00744,4.810637,0.97797,12,7.870314,1.713694,1.965752
0.00744,0.525097,3.450473,16,9.4319,11.684962,5.204814
0.00744,4.861854,1.046213,12,3.514744,3.959778,8.82653
0.00744,2.544007,4.017663,9,15.588097,5.404084,9.110362
0.00744,1.975205,1.397165,9,4.803846,6.995443,9.083976
0.00744,11.669202,2.981241,13,2.612093,4.385362,9.824091
0.00744,6.293922,1.615656,14,4.812583,4.649329,6.583935
0.00744,3.363194,3.011614,8,3.752218,6.106728,3.100275
0.00744,6.226004,2.363936,3,3.056669,4.502577,5.281415
0.00744,4.296465,4.434058,5,10.252131,4.293875,13.184728
0.00744,3.801947,4.112581,9,9.350784,3.808982,5.063645
0.00744,0.589178,0.718784,11,1.220538,11.100701,3.879622
0.00744,3.913029,1.423262,16,11.409596,7.551333,2.887951
0.00744,6.588636,3.869258,4,5.277032,9.513969,12.214639
0.00744,9.667245,2.745141,9,4.220041,2.622874,9.115486
0.00744,4.116811,0.886252,9,9.526635,3.75855,15.882711
0.00744,4.685815,1.665831,6,4.323897,11.152054,14.949889
0.00744,4.434897,0.837292,10,6.150732,4.104542,11.3244
0.00744,1.508079,2.856182,16,4.422026,7.214804,4.48063
0.00744,1.089615,10.52011,2,13.599963,3.504678,7.649703
0.00744,0.615183,0.999479,12,9.602419,2.598163,3.156239
0.00744,4.648549,0.98485,14,11.362802,10.222465,9.860265
0.00744,1.460039,0.884798,13,9.902387,17.001116,8.958786
0.00744,6.595351,1.518102,13,10.651637,2.829728,6.126304
0.00744,2.567273,1.501142,7,1.812729,1.475701,3.409963
0.00744,2.543344,0.633865,9,4.80904,1.368621,1.042089
0.00744,2.289296,1.074709,3,6.8254,7.408323,0.892624
0.00744,1.102915,0.654943,12,7.913418,4.625461,4.286195
0.00744,2.195043,1.703411,16,7.169109,11.314593,7.123355
0.00744,3.544225,5.379631,6,9.667236,8.685926,2.569033
0.00744,1.596697,3.120165,3,2.046394,13.406835,2.813772
0.00744,1.520044,6.219705,5,5.861013,5.1557,5.891528
